"","date","price","simple","cc"
"1",2013-04-29,141.96,0.0492239467849223,0.0480507926015532
"2",2013-04-30,135.3,-0.0469146238377006,-0.0480507926015532
"3",2013-05-01,117,-0.135254988913526,-0.145320600378986
"4",2013-05-02,103.43,-0.115982905982906,-0.123278879408044
"5",2013-05-03,91.01,-0.120081214347868,-0.127925664800448
"6",2013-05-04,111.25,0.222393143610592,0.200810530457085
"7",2013-05-05,116.79,0.0497977528089892,0.048597529244125
"8",2013-05-06,118.33,0.0131860604503806,0.013099881105993
"9",2013-05-07,106.4,-0.100819741401166,-0.106271754488923
"10",2013-05-08,112.64,0.0586466165413531,0.0569913155021879
"11",2013-05-09,113,0.00319602272727337,0.00319092630260887
"12",2013-05-10,118.78,0.0511504424778757,0.0498852238753731
"13",2013-05-11,113.01,-0.0485772015490816,-0.0497967322156541
"14",2013-05-12,114.713,0.015069462879391,0.014957046486467
"15",2013-05-13,117.18,0.0215058450219239,0.0212778572581156
"16",2013-05-14,114.5,-0.0228707970643451,-0.0231363911223479
"17",2013-05-15,114.156,-0.0030043668122276,-0.0030088889819746
"18",2013-05-16,115.5,0.0117733627667402,0.0117045959495279
"19",2013-05-17,123.1,0.0658008658008664,0.0637265032285601
"20",2013-05-18,123.88,0.0063363119415103,0.00631632191459364
"21",2013-05-19,120.501,-0.027276396512754,-0.0276553034535398
"22",2013-05-20,122.58,0.0172529688550305,0.0171058264061239
"23",2013-05-21,122.9,0.00261054005547434,0.00260713851440375
"24",2013-05-22,123,0.000813669650121307,0.000813338800427665
"25",2013-05-23,125.748,0.0223414634146351,0.0220955489083883
"26",2013-05-24,131.7,0.0473327607596143,0.0462467044684303
"27",2013-05-25,130.77,-0.00706150341685696,-0.0070865538308249
"28",2013-05-26,134.6,0.0292880630113941,0.0288673622922166
"29",2013-05-27,128.985,-0.0417161961367013,-0.0426112986796578
"30",2013-05-28,129.179,0.00150405085862682,0.00150292090699544
"31",2013-05-29,132.13,0.0228442703535403,0.0225872469881603
"32",2013-05-30,127.401,-0.0357905093468555,-0.0364466940253045
"33",2013-05-31,127.98,0.0045447053005867,0.00453440931049354
"34",2013-06-01,129.09,0.00867323019221788,0.00863583380730404
"35",2013-06-02,121.3,-0.0603454953908129,-0.0622430195686139
"36",2013-06-03,121.16,-0.00115416323165718,-0.00115482979096804
"37",2013-06-05,121.309,0.00122977880488584,0.00122902324631458
"38",2013-06-06,121.714,0.00333858163862599,0.00333302094805621
"39",2013-06-07,119,-0.0222981744088602,-0.0225505372418775
"40",2013-06-08,110.09,-0.0748739495798317,-0.0778252800292174
"41",2013-06-09,108.401,-0.015341992914888,-0.0154608990270662
"42",2013-06-10,99.7497,-0.0798083043514357,-0.0831732658085924
"43",2013-06-11,105.99,0.062559586645373,0.06068070179251
"44",2013-06-12,108.9,0.0274554203226716,0.027085279899751
"45",2013-06-13,108.4,-0.00459136822773154,-0.00460194093336863
"46",2013-06-14,102.769,-0.0519464944649444,-0.0533443378819944
"47",2013-06-15,98.399,-0.0425225505745903,-0.0434531097186097
"48",2013-06-16,99.99,0.0161688635047104,0.0160395395828159
"49",2013-06-17,100.42,0.00430043004300451,0.00429120961880169
"50",2013-06-18,102,0.0157339175463052,0.0156114226777113
"51",2013-06-19,106.55,0.044607843137255,0.0436415452603551
"52",2013-06-20,107.9,0.0126701079305491,0.0125905137194628
"53",2013-06-21,110.91,0.0278962001853569,0.0275141893525612
"54",2013-06-22,109.015,-0.0170859255252006,-0.0172335741766387
"55",2013-06-23,107.25,-0.0161904325092875,-0.016322929631885
"56",2013-06-24,108,0.00699300699300731,0.00696866931609375
"57",2013-06-25,102.443,-0.0514537037037042,-0.0528246807863288
"58",2013-06-26,103.691,0.0121823843503217,0.0121087763173371
"59",2013-06-27,103.39,-0.00290285559981074,-0.00290707705662641
"60",2013-06-28,99.66,-0.0360769900377212,-0.0367438527453432
"61",2013-06-29,93.3311,-0.0635049167168376,-0.0656110072098404
"62",2013-06-30,95.3886,0.0220451703665765,0.0218056888151583
"63",2013-07-01,97.504,0.0221766542333155,0.021934328344722
"64",2013-07-02,89.489,-0.0822017558254016,-0.0857776901038632
"65",2013-07-03,90.797,0.0146163215590742,0.0145105327144144
"66",2013-07-04,78.8,-0.132129916186658,-0.141713248550016
"67",2013-07-05,78.48,-0.00406091370558348,-0.00406918160672554
"68",2013-07-06,67.809,-0.135970948012233,-0.146148885757547
"69",2013-07-07,68.0831,0.00404223628131972,0.00403408839398622
"70",2013-07-08,77.502,0.138344170579777,0.129574724584386
"71",2013-07-09,76.3915,-0.0143286624861295,-0.0144323090394298
"72",2013-07-10,77,0.00796554590497656,0.00793398841518034
"73",2013-07-11,85.75,0.113636363636364,0.107630664192365
"74",2013-07-12,93.804,0.0939241982507286,0.0897714129801441
"75",2013-07-13,88.0622,-0.0612106093556776,-0.0631641160444953
"76",2013-07-14,95.58,0.0853692049483206,0.0819202101683141
"77",2013-07-15,94,-0.0165306549487344,-0.0166688108800086
"78",2013-07-16,97.301,0.0351170212765957,0.0345144843614342
"79",2013-07-17,98.9796,0.0172516212577463,0.0171045016636873
"80",2013-07-18,97.8,-0.0119176072645267,-0.0119891912543535
"81",2013-07-19,88.7869,-0.0921584867075669,-0.0966854604476879
"82",2013-07-20,91.572,0.0313683662792597,0.0308864315024122
"83",2013-07-21,89.28,-0.0250294849954134,-0.0253480494624956
"84",2013-07-22,90.3672,0.0121774193548392,0.0121038710673185
"85",2013-07-23,91.7024,0.0147752724439834,0.0146671815205925
